HITId,WorkerId,Input.image_url,Answer.algorithms.alg1,Answer.algorithms.alg2,Answer.algorithms.none,img_id,img_class,alg1,alg2,nonpruned,2pruned,32pruned,annotation_result
3AA88CN99XP60LI0P3QKPL2QPA2KYI,A250KKS1WKKUFY,61_32pruned_2-cassetteplayer_nonpruned.png,True,False,False,61,2-cassetteplayer,32pruned,nonpruned,0.0,0.0,1.0,alg1
3SNR5F7RAAFHOLBLPZTE52VXFU8IEQ,A3A1PY8GLGYRR5,454_nonpruned_7-gaspump_32pruned.png,False,True,False,454,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
3XAOZ9UYS7DVLI5SQJ387K3PHVM1QU,A1GC6CN3F0IHWN,389_32pruned_6-garbagetruck_nonpruned.png,True,False,False,389,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
36JW4WBR1E69Y40XESVZN8FIRI8FHC,AJ9IY4IHOGB8,165_32pruned_8-golfball_nonpruned.png,False,True,False,165,8-golfball,32pruned,nonpruned,1.0,0.0,0.0,alg2
329E6HTMT4O5KILC0IXUZR6DG973KV,A3A1PY8GLGYRR5,137_32pruned_2-cassetteplayer_nonpruned.png,True,False,False,137,2-cassetteplayer,32pruned,nonpruned,0.0,0.0,1.0,alg1
3BC9H1KCZ2YXVLCHEH9NDWWLCHBWYQ,A1796F2LPD1FCL,195_nonpruned_2-cassetteplayer_2pruned.png,False,True,False,195,2-cassetteplayer,nonpruned,2pruned,0.0,1.0,0.0,alg2
3FBEFUUYSSRY5OZ87TI3CGF1LOF6AP,AKDB2G1IT34PH,149_32pruned_0-fish_nonpruned.png,True,False,False,149,0-fish,32pruned,nonpruned,0.0,0.0,1.0,alg1
3SX4X51T98VOUU5C7P4XTG1S6O9AOI,AV5TLLCULVF0P,209_32pruned_6-garbagetruck_nonpruned.png,False,True,False,209,6-garbagetruck,32pruned,nonpruned,1.0,0.0,0.0,alg2
344M16OZLQ192MMCMF66AARE1T2NEB,A1V70LAP4UDYV6,415_nonpruned_5-frenchhorn_32pruned.png,False,False,True,415,5-frenchhorn,nonpruned,32pruned,0.0,0.0,0.0,none
3W0KKJIASZVRLFRICZSQQ8EOWVZ8KS,A21L7K4NROSSF5,275_32pruned_4-church_nonpruned.png,True,False,False,275,4-church,32pruned,nonpruned,0.0,0.0,1.0,alg1
3MDKGGG62Y93KKYHDT9K7L5T9D16TB,A3GCVJINCZ758Y,172_nonpruned_6-garbagetruck_2pruned.png,False,False,True,172,6-garbagetruck,nonpruned,2pruned,0.0,0.0,0.0,none
3SSN80MU9KAH0GSQK74I67VHN48KXC,A121A9VXAC6JUQ,403_2pruned_2-cassetteplayer_nonpruned.png,False,False,True,403,2-cassetteplayer,2pruned,nonpruned,0.0,0.0,0.0,none
3Q7TKIAPP1WEMG5RE7F7R054WM1DL6,AQC8PRE2ME1ZG,1_2pruned_1-dog_nonpruned.png,False,False,True,1,1-dog,2pruned,nonpruned,0.0,0.0,0.0,none
3MG8450X3WWQU3VBSUY3IHICNWXPUQ,AZULZIWBWRWI5,421_2pruned_9-parachute_nonpruned.png,False,True,False,421,9-parachute,2pruned,nonpruned,1.0,0.0,0.0,alg2
3R5OYNIC3KVBUQGMSP8TDLWA4IQPTZ,A3GCVJINCZ758Y,236_nonpruned_4-church_2pruned.png,False,True,False,236,4-church,nonpruned,2pruned,0.0,1.0,0.0,alg2
3K3IX1W4TED6FUHDMPHCIG6IGT5APZ,A1VTLBEXCBPOOF,57_nonpruned_8-golfball_32pruned.png,False,False,True,57,8-golfball,nonpruned,32pruned,0.0,0.0,0.0,none
35NNO802B3ILIROYIYWXVPP6TM9NIK,A1MEEY4M9GP8BX,240_nonpruned_1-dog_32pruned.png,False,True,False,240,1-dog,nonpruned,32pruned,0.0,0.0,1.0,alg2
32204AGABJYFC4WSPC1H5TFUSX8HGD,A121A9VXAC6JUQ,422_2pruned_5-frenchhorn_nonpruned.png,False,False,True,422,5-frenchhorn,2pruned,nonpruned,0.0,0.0,0.0,none
3X0EMNLXFXBQ7IKBXK88E3KV136PVF,A1GC6CN3F0IHWN,95_2pruned_2-cassetteplayer_nonpruned.png,True,False,False,95,2-cassetteplayer,2pruned,nonpruned,0.0,1.0,0.0,alg1
362E9TQF3PCF8Z7CVUJ255G9SANIG7,A3A1PY8GLGYRR5,292_nonpruned_4-church_32pruned.png,True,False,False,292,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3BFF0DJK95Y87IWEK6CN8Q1LR2XSTI,A1MEEY4M9GP8BX,481_nonpruned_2-cassetteplayer_32pruned.png,True,False,False,481,2-cassetteplayer,nonpruned,32pruned,1.0,0.0,0.0,alg1
3TX9T2ZCCHNX0BMMA3B6R35NIBFWZH,A2QU9LEVX521Y1,253_nonpruned_3-chainsaw_2pruned.png,False,True,False,253,3-chainsaw,nonpruned,2pruned,0.0,1.0,0.0,alg2
356ZPKYPVP37BCFG2VVSL2OPJK8PYO,A1C7YB2GB9T6US,249_nonpruned_4-church_32pruned.png,True,False,False,249,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3K1H3NEY8TLY0ORQ3GIRE80W05FDG0,A30FOPPL2JP6XE,340_nonpruned_4-church_32pruned.png,True,False,False,340,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3VDI8GSXBNFMJTVZM87BSGMVPEI8GP,A3GCVJINCZ758Y,180_nonpruned_5-frenchhorn_32pruned.png,True,False,False,180,5-frenchhorn,nonpruned,32pruned,1.0,0.0,0.0,alg1
3O71U79SSJB4UN6UB9BBMC6TXU1SMH,A1GC6CN3F0IHWN,143_32pruned_7-gaspump_nonpruned.png,True,False,False,143,7-gaspump,32pruned,nonpruned,0.0,0.0,1.0,alg1
3VIVIU06GSYF093Y6XHXIA06OWZIMF,A30FOPPL2JP6XE,393_32pruned_6-garbagetruck_nonpruned.png,True,False,False,393,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
31JUPBOOSVQ25L90XZ4R58R3LV48LV,A121A9VXAC6JUQ,384_nonpruned_5-frenchhorn_2pruned.png,False,False,True,384,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
32XN26MTY75KNW4X2VRCCTLL2XSL0L,A2ATYNVWRO9AMQ,147_32pruned_8-golfball_nonpruned.png,False,False,True,147,8-golfball,32pruned,nonpruned,0.0,0.0,0.0,none
375VMB7D5R5CWFXLT4IUZKDCFI7DIS,A1Y1DVHPPIC56B,81_nonpruned_3-chainsaw_2pruned.png,False,True,False,81,3-chainsaw,nonpruned,2pruned,0.0,1.0,0.0,alg2
37PGLWGSK1SKAL3VLL4H3X82ZR4IKA,A4VGL8HEEEG9P,381_nonpruned_7-gaspump_2pruned.png,False,True,False,381,7-gaspump,nonpruned,2pruned,0.0,1.0,0.0,alg2
351S7I5UHHIHD2840GHX7Q4661YNJW,A3A1PY8GLGYRR5,189_2pruned_0-fish_nonpruned.png,False,False,True,189,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
3N5YJ55YYOP6C9506A4KER1NGE4AN3,A1796F2LPD1FCL,212_32pruned_7-gaspump_nonpruned.png,False,False,True,212,7-gaspump,32pruned,nonpruned,0.0,0.0,0.0,none
3EHIMLB7GFL0JPQA6EPTDGYW4EV8HO,A1MEEY4M9GP8BX,42_2pruned_0-fish_nonpruned.png,True,False,False,42,0-fish,2pruned,nonpruned,0.0,1.0,0.0,alg1
3O2Y2UIUDYG00U15KDYW00VAJZCFKG,AJ9IY4IHOGB8,18_32pruned_8-golfball_nonpruned.png,False,True,False,18,8-golfball,32pruned,nonpruned,1.0,0.0,0.0,alg2
3H6W48L9GCB3M7KGNUD405398C8PWP,AKDB2G1IT34PH,68_32pruned_0-fish_nonpruned.png,False,True,False,68,0-fish,32pruned,nonpruned,1.0,0.0,0.0,alg2
3AFT28WXMNO30COAJDWAAEPBJWEIOU,A26K2GFZGZQS8M,317_nonpruned_9-parachute_32pruned.png,False,False,True,317,9-parachute,nonpruned,32pruned,0.0,0.0,0.0,none
3D06DR523D50URK0U9PK1CCNBOUAM3,A22613LATQKY0C,222_32pruned_1-dog_nonpruned.png,True,False,False,222,1-dog,32pruned,nonpruned,0.0,0.0,1.0,alg1
3JMQI2OLG7R4AG8CQKVM4S9T1H1DN8,AJ9IY4IHOGB8,191_2pruned_0-fish_nonpruned.png,False,False,True,191,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
32L724R86T6LLC0BYD9PZEU1T1AIPB,A30FOPPL2JP6XE,420_nonpruned_5-frenchhorn_2pruned.png,False,False,True,420,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3T6SSHJU0NWT4QD7LIJ5QHTP7NFIIZ,A1C7YB2GB9T6US,262_nonpruned_9-parachute_32pruned.png,False,True,False,262,9-parachute,nonpruned,32pruned,0.0,0.0,1.0,alg2
3VADEH0UIKJAFQ373P333G0O2ZCSPD,AV5TLLCULVF0P,315_nonpruned_6-garbagetruck_32pruned.png,False,True,False,315,6-garbagetruck,nonpruned,32pruned,0.0,0.0,1.0,alg2
36QZ6V159HZN7VB3KB2XDMNNAG4SU9,A1GC6CN3F0IHWN,211_nonpruned_7-gaspump_32pruned.png,True,False,False,211,7-gaspump,nonpruned,32pruned,1.0,0.0,0.0,alg1
37J05LC5B558RQHRBM3UBLSCSXWDJ4,AKDB2G1IT34PH,278_nonpruned_9-parachute_2pruned.png,False,False,True,278,9-parachute,nonpruned,2pruned,0.0,0.0,0.0,none
38Z7YZ2SCBO6LO1QYQOEZJKBYXWIQ2,A4VGL8HEEEG9P,47_2pruned_4-church_nonpruned.png,False,False,True,47,4-church,2pruned,nonpruned,0.0,0.0,0.0,none
3AJA9FLWTKK9UZBHKADKNKGXRVNFI5,A3NLUAVVZX2RKU,208_nonpruned_4-church_32pruned.png,False,False,True,208,4-church,nonpruned,32pruned,0.0,0.0,0.0,none
3LOJFQ4BP5132AN9T736C0SP7MWDK3,A1GC6CN3F0IHWN,444_32pruned_2-cassetteplayer_nonpruned.png,False,False,True,444,2-cassetteplayer,32pruned,nonpruned,0.0,0.0,0.0,none
3CVDZS289PMVQI185PBCFDNE847FML,A3BGF5KQL2LINK,439_2pruned_0-fish_nonpruned.png,False,True,False,439,0-fish,2pruned,nonpruned,1.0,0.0,0.0,alg2
3M055624406180M8HQQCSSCEDUHFNL,A30FOPPL2JP6XE,107_nonpruned_1-dog_32pruned.png,False,True,False,107,1-dog,nonpruned,32pruned,0.0,0.0,1.0,alg2
3IV1AEQ4EZZWAVL0UESEPTEBH6Z8JT,A1MEEY4M9GP8BX,133_2pruned_5-frenchhorn_nonpruned.png,False,True,False,133,5-frenchhorn,2pruned,nonpruned,1.0,0.0,0.0,alg2
3N3WJQXEM0CRJ67BHIVQVHE0ZVCL25,A250KKS1WKKUFY,25_nonpruned_9-parachute_2pruned.png,False,True,False,25,9-parachute,nonpruned,2pruned,0.0,1.0,0.0,alg2
3UQ1LLR27IUGO92FUXO51ZXYBJ4LAC,A3GCVJINCZ758Y,48_nonpruned_1-dog_32pruned.png,False,True,False,48,1-dog,nonpruned,32pruned,0.0,0.0,1.0,alg2
3NRZ1LDP84S7G2PLYHXBZ9XRPECPZF,A3GCVJINCZ758Y,474_2pruned_1-dog_nonpruned.png,False,False,True,474,1-dog,2pruned,nonpruned,0.0,0.0,0.0,none
3WKGUBL7T781MKMYLWEEOWBYJ98L41,A1C7YB2GB9T6US,304_nonpruned_4-church_32pruned.png,True,False,False,304,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3NOEP8XAVCOIB7P6XZ9Q2OHGHEEPXI,AV5TLLCULVF0P,152_nonpruned_4-church_32pruned.png,False,True,False,152,4-church,nonpruned,32pruned,0.0,0.0,1.0,alg2
3MZ3TAMYUT96XPGQB5DE49UGUJYIR3,A1MEEY4M9GP8BX,96_32pruned_0-fish_nonpruned.png,False,True,False,96,0-fish,32pruned,nonpruned,1.0,0.0,0.0,alg2
3OEWW2KGRRXMS18ORZVZJH9YRR6DON,A3GCVJINCZ758Y,413_nonpruned_8-golfball_2pruned.png,False,False,True,413,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
3OCZWXS70WTJI3QYZ1XOTOHCJ53L56,A4VGL8HEEEG9P,310_2pruned_1-dog_nonpruned.png,False,False,True,310,1-dog,2pruned,nonpruned,0.0,0.0,0.0,none
3F6045TU8LA7IOR1DU7F0VVJ57699P,A3GCVJINCZ758Y,183_2pruned_1-dog_nonpruned.png,False,True,False,183,1-dog,2pruned,nonpruned,1.0,0.0,0.0,alg2
31MBOZ6PBWD4HOZDEBKW7UNMBMPLCE,AKDB2G1IT34PH,343_2pruned_5-frenchhorn_nonpruned.png,False,True,False,343,5-frenchhorn,2pruned,nonpruned,1.0,0.0,0.0,alg2
34HEO7RUHEGRR7XSZHL1NB6XHBTARR,AKDB2G1IT34PH,127_nonpruned_4-church_2pruned.png,False,True,False,127,4-church,nonpruned,2pruned,0.0,1.0,0.0,alg2
31ODACBEO21VF24M32IS3LQY7VYSQ4,A3NLUAVVZX2RKU,318_nonpruned_7-gaspump_32pruned.png,True,False,False,318,7-gaspump,nonpruned,32pruned,1.0,0.0,0.0,alg1
3FO95NVK6KMVR3JMGH7S8B033H0SR5,AV5TLLCULVF0P,445_nonpruned_9-parachute_32pruned.png,True,False,False,445,9-parachute,nonpruned,32pruned,1.0,0.0,0.0,alg1
3BAKUKE4APYVXJKS3YS8CADUDHO1RV,A2E1HOTKPZR12R,433_nonpruned_4-church_2pruned.png,False,False,True,433,4-church,nonpruned,2pruned,0.0,0.0,0.0,none
3Q7TKIAPP1WEMG5RE7F7R054WM1LDE,A2E1HOTKPZR12R,351_32pruned_5-frenchhorn_nonpruned.png,True,False,False,351,5-frenchhorn,32pruned,nonpruned,0.0,0.0,1.0,alg1
3J6BHNX0VHECOMEMI1H9854JLQYNKV,A2U9OZCL9ULYLZ,198_nonpruned_4-church_2pruned.png,False,False,True,198,4-church,nonpruned,2pruned,0.0,0.0,0.0,none
3QHITW7OZWVRF6ISM2W1ILWSLPRAQQ,A250KKS1WKKUFY,98_2pruned_3-chainsaw_nonpruned.png,True,False,False,98,3-chainsaw,2pruned,nonpruned,0.0,1.0,0.0,alg1
3FK4G712O5M7SIJZV67XYL5ZPJJSST,A3A1PY8GLGYRR5,423_nonpruned_2-cassetteplayer_2pruned.png,False,True,False,423,2-cassetteplayer,nonpruned,2pruned,0.0,1.0,0.0,alg2
3DTJ4WT8CL13JB0VP3H05XYNB7AZE4,A4VGL8HEEEG9P,40_nonpruned_5-frenchhorn_2pruned.png,False,False,True,40,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3MYASTQBHFXPDDL46CN38M4Y6SODQV,A2E1HOTKPZR12R,65_nonpruned_5-frenchhorn_2pruned.png,False,False,True,65,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
35NNO802B3ILIROYIYWXVPP6TM9INF,A3A1PY8GLGYRR5,17_2pruned_4-church_nonpruned.png,False,False,True,17,4-church,2pruned,nonpruned,0.0,0.0,0.0,none
31GN6YMHMXE0ZZ08FBHYVA8KVWFSW8,A4VGL8HEEEG9P,354_2pruned_2-cassetteplayer_nonpruned.png,True,False,False,354,2-cassetteplayer,2pruned,nonpruned,0.0,1.0,0.0,alg1
3AXFSPQOZYK5PAVN2SYKZLVX4ACFJH,A1VTLBEXCBPOOF,263_nonpruned_2-cassetteplayer_32pruned.png,True,False,False,263,2-cassetteplayer,nonpruned,32pruned,1.0,0.0,0.0,alg1
3VP28W7DVV6VPP0RKE16NFJNN8PZFM,AJ9IY4IHOGB8,213_nonpruned_1-dog_32pruned.png,True,False,False,213,1-dog,nonpruned,32pruned,1.0,0.0,0.0,alg1
3MVY4USGCE9IY4G3QUDJUJZCGLHISR,A2O7QNYOK95GPP,432_32pruned_5-frenchhorn_nonpruned.png,False,False,True,432,5-frenchhorn,32pruned,nonpruned,0.0,0.0,0.0,none
3TL87MO8DUBBK0JN5DAXF08P8ZHFLJ,AKDB2G1IT34PH,476_32pruned_9-parachute_nonpruned.png,False,True,False,476,9-parachute,32pruned,nonpruned,1.0,0.0,0.0,alg2
3C8QQOM6KXNVURLD6LGIIXLHOR9ILD,AKDB2G1IT34PH,27_2pruned_8-golfball_nonpruned.png,True,False,False,27,8-golfball,2pruned,nonpruned,0.0,1.0,0.0,alg1
367O8HRHLOUOQXHO55BF0IPTB3GS4M,A1796F2LPD1FCL,18_2pruned_8-golfball_nonpruned.png,False,False,True,18,8-golfball,2pruned,nonpruned,0.0,0.0,0.0,none
3JYPJ2TAZQU1BLYLX534WHH9D9IFPH,A3GCVJINCZ758Y,455_nonpruned_0-fish_32pruned.png,False,False,True,455,0-fish,nonpruned,32pruned,0.0,0.0,0.0,none
3UYRNV2KJ1LSTLCL9CK6I0VSQQ48NX,A3O5DCGZE1T61D,283_nonpruned_1-dog_32pruned.png,False,True,False,283,1-dog,nonpruned,32pruned,0.0,0.0,1.0,alg2
30Y6N4AHZXIPPE04JRC3DCE32EQDRW,A1GC6CN3F0IHWN,320_nonpruned_6-garbagetruck_32pruned.png,False,True,False,320,6-garbagetruck,nonpruned,32pruned,0.0,0.0,1.0,alg2
3GV1I4SEPHBF17QC4K7TLUVCF0EL6M,A3BGF5KQL2LINK,12_nonpruned_8-golfball_32pruned.png,False,True,False,12,8-golfball,nonpruned,32pruned,0.0,0.0,1.0,alg2
3VJ4PFXFKBTJ7ZP93BG6SMTHOAXAUV,AKSJ3C5O3V9RB,353_2pruned_1-dog_nonpruned.png,False,False,True,353,1-dog,2pruned,nonpruned,0.0,0.0,0.0,none
3YZ7A3YHSDF6MGLOJAUP5AV7BZBS5R,A4VGL8HEEEG9P,449_nonpruned_4-church_2pruned.png,False,True,False,449,4-church,nonpruned,2pruned,0.0,1.0,0.0,alg2
3NQUW096OEU2JQSA2RA554ME51ML9X,A3A1PY8GLGYRR5,139_nonpruned_0-fish_32pruned.png,True,False,False,139,0-fish,nonpruned,32pruned,1.0,0.0,0.0,alg1
363A7XIFWC8JKEE981QBO8V02H6AVK,A30FOPPL2JP6XE,227_2pruned_7-gaspump_nonpruned.png,False,False,True,227,7-gaspump,2pruned,nonpruned,0.0,0.0,0.0,none
37ZQELHER8K7EAEP3DUPNIWNAVTNM0,A4VGL8HEEEG9P,138_32pruned_1-dog_nonpruned.png,True,False,False,138,1-dog,32pruned,nonpruned,0.0,0.0,1.0,alg1
3KTZHH2OOQ1MB3RLXB565L6SL0U8MX,A2ATYNVWRO9AMQ,462_32pruned_4-church_nonpruned.png,False,True,False,462,4-church,32pruned,nonpruned,1.0,0.0,0.0,alg2
3V7ICJJA0I2P9B0MUJPKATFT7FV4BY,A1VTLBEXCBPOOF,185_32pruned_5-frenchhorn_nonpruned.png,False,False,True,185,5-frenchhorn,32pruned,nonpruned,0.0,0.0,0.0,none
3HA5ODM5LIENKA03P1C298P6ONDSVY,A3NLUAVVZX2RKU,202_32pruned_6-garbagetruck_nonpruned.png,True,False,False,202,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
3ZXNP4Z3AZ7Y574HNUCLR8V8ABYL7L,A1796F2LPD1FCL,430_2pruned_8-golfball_nonpruned.png,False,True,False,430,8-golfball,2pruned,nonpruned,1.0,0.0,0.0,alg2
3Q9SPIIRXR8WZ3EEYBV7AAEE9Q8AWU,AKDB2G1IT34PH,94_32pruned_6-garbagetruck_nonpruned.png,True,False,False,94,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
38F60IALBO3869C2B4T3YKV2WAET0W,A19940RY4CF491,271_2pruned_6-garbagetruck_nonpruned.png,True,False,False,271,6-garbagetruck,2pruned,nonpruned,0.0,1.0,0.0,alg1
3R868ACW50Y13PWMVY7O50JZONPZGL,A2O7QNYOK95GPP,356_nonpruned_4-church_32pruned.png,False,True,False,356,4-church,nonpruned,32pruned,0.0,0.0,1.0,alg2
31JUPBOOSVQ25L90XZ4R58R3LV4L88,A30FOPPL2JP6XE,132_nonpruned_4-church_32pruned.png,True,False,False,132,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3E22YV8GH9SDZDB2VTMH4MQIF04NPW,AKDB2G1IT34PH,362_nonpruned_8-golfball_2pruned.png,False,False,True,362,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
3WRAAIUSCRLBO3J48GRTCTSLISEAXN,AJ9IY4IHOGB8,453_nonpruned_9-parachute_2pruned.png,False,True,False,453,9-parachute,nonpruned,2pruned,0.0,1.0,0.0,alg2
3GKAWYFRBXF4D1KP6Z8E8HEO1W2DP4,A3A1PY8GLGYRR5,342_nonpruned_3-chainsaw_32pruned.png,False,False,True,342,3-chainsaw,nonpruned,32pruned,0.0,0.0,0.0,none
32W3UF2E0W78JGSS8JLFLDLBP0V4C5,A250KKS1WKKUFY,358_nonpruned_5-frenchhorn_2pruned.png,False,False,True,358,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3ZQX1VYFULRAB6CXARKJXPVXG098OC,AD1ILDUXZHASF,119_32pruned_3-chainsaw_nonpruned.png,True,False,False,119,3-chainsaw,32pruned,nonpruned,0.0,0.0,1.0,alg1
3B623HUYKCCP9Y4QH81SHU5YDPC8S9,AE62GL4CCNGDS,405_32pruned_8-golfball_nonpruned.png,True,False,False,405,8-golfball,32pruned,nonpruned,0.0,0.0,1.0,alg1
3IQ9O0AYXELJD4TIFUI94OVYI4VITG,A3GCVJINCZ758Y,476_2pruned_9-parachute_nonpruned.png,True,False,False,476,9-parachute,2pruned,nonpruned,0.0,1.0,0.0,alg1
3B6F54KMSAY7YYK5INSD2KIQZJ71SJ,A2QU9LEVX521Y1,447_nonpruned_6-garbagetruck_32pruned.png,False,True,False,447,6-garbagetruck,nonpruned,32pruned,0.0,0.0,1.0,alg2
3YO4AH2FQL6VETKAU0Z8TFKFC3FQ0F,A1MEEY4M9GP8BX,435_32pruned_2-cassetteplayer_nonpruned.png,False,True,False,435,2-cassetteplayer,32pruned,nonpruned,1.0,0.0,0.0,alg2
3WUVMVA7PJP0TYJJ9YFE9E8WQSCAZK,A1C7YB2GB9T6US,15_nonpruned_9-parachute_2pruned.png,False,True,False,15,9-parachute,nonpruned,2pruned,0.0,1.0,0.0,alg2
3RSBJ6YZFKCJQLMKI5QP7HCJ34MFO0,AV5TLLCULVF0P,321_32pruned_2-cassetteplayer_nonpruned.png,True,False,False,321,2-cassetteplayer,32pruned,nonpruned,0.0,0.0,1.0,alg1
3MG8450X3WWQU3VBSUY3IHICNWXUPV,AJ9IY4IHOGB8,113_32pruned_4-church_nonpruned.png,True,False,False,113,4-church,32pruned,nonpruned,0.0,0.0,1.0,alg1
3RWB1RTQER9SW6OYPRXYMP0NQ558PT,AZULZIWBWRWI5,158_nonpruned_2-cassetteplayer_2pruned.png,False,False,True,158,2-cassetteplayer,nonpruned,2pruned,0.0,0.0,0.0,none
3XAOZ9UYS7DVLI5SQJ387K3PHVLQ1I,AJ9IY4IHOGB8,160_32pruned_7-gaspump_nonpruned.png,True,False,False,160,7-gaspump,32pruned,nonpruned,0.0,0.0,1.0,alg1
371DNNCG5COQOYH5686IRZ1KF8Q8TY,A21L7K4NROSSF5,441_nonpruned_2-cassetteplayer_32pruned.png,True,False,False,441,2-cassetteplayer,nonpruned,32pruned,1.0,0.0,0.0,alg1
32ZCLEW0C76HGNKHGVUPBF916GZPJU,A2O7QNYOK95GPP,417_nonpruned_7-gaspump_2pruned.png,False,False,True,417,7-gaspump,nonpruned,2pruned,0.0,0.0,0.0,none
3UXQ63NLBI8L7J770BO1WAH4T1PLB7,A26K2GFZGZQS8M,419_nonpruned_3-chainsaw_32pruned.png,False,True,False,419,3-chainsaw,nonpruned,32pruned,0.0,0.0,1.0,alg2
3PCPFX4U58CMBXZ0XIITWM7JI54FQ8,AKJ22H1NTVIQX,15_nonpruned_9-parachute_32pruned.png,True,False,False,15,9-parachute,nonpruned,32pruned,1.0,0.0,0.0,alg1
34D9ZRXCZZG3SMX5E6L6DLBT3DCASF,AV5TLLCULVF0P,30_32pruned_5-frenchhorn_nonpruned.png,False,True,False,30,5-frenchhorn,32pruned,nonpruned,1.0,0.0,0.0,alg2
3YGYP13659VYBQRH8LQ69HQXGISNRO,A1Y1DVHPPIC56B,306_2pruned_5-frenchhorn_nonpruned.png,False,True,False,306,5-frenchhorn,2pruned,nonpruned,1.0,0.0,0.0,alg2
33CLA8O0NQXMNYE0AX7T1CHOER6FR9,A1VTLBEXCBPOOF,93_2pruned_9-parachute_nonpruned.png,True,False,False,93,9-parachute,2pruned,nonpruned,0.0,1.0,0.0,alg1
37Y5RYYI1XRFOZ5YPGDKXTMR4YLSX1,A3NLUAVVZX2RKU,66_2pruned_4-church_nonpruned.png,True,False,False,66,4-church,2pruned,nonpruned,0.0,1.0,0.0,alg1
3QI9WAYOHYX25KL2OT4UXG977UMS67,A2O7QNYOK95GPP,232_2pruned_6-garbagetruck_nonpruned.png,False,True,False,232,6-garbagetruck,2pruned,nonpruned,1.0,0.0,0.0,alg2
3XABXM4AK9RDWIPDP4CNMUQXV1R8QK,A1796F2LPD1FCL,150_32pruned_8-golfball_nonpruned.png,False,False,True,150,8-golfball,32pruned,nonpruned,0.0,0.0,0.0,none
3K3G488TSAUU906BR65KAAG6TBQQ50,A1VTLBEXCBPOOF,2_2pruned_2-cassetteplayer_nonpruned.png,True,False,False,2,2-cassetteplayer,2pruned,nonpruned,0.0,1.0,0.0,alg1
3KG2UQJ0NRAYZPCHV6164RGSKWQNQN,A4VGL8HEEEG9P,219_nonpruned_7-gaspump_2pruned.png,True,False,False,219,7-gaspump,nonpruned,2pruned,1.0,0.0,0.0,alg1
3JUDR1D0EED2A3NO9N3MC3DU91ZQ2Z,A21L7K4NROSSF5,83_nonpruned_3-chainsaw_32pruned.png,False,True,False,83,3-chainsaw,nonpruned,32pruned,0.0,0.0,1.0,alg2
34YWR3PJ3GWFNQLMGEU0NNG8962X0J,AKDB2G1IT34PH,160_2pruned_7-gaspump_nonpruned.png,False,False,True,160,7-gaspump,2pruned,nonpruned,0.0,0.0,0.0,none
308KJXFUKZS47MAK36QWNQ7F5WQAT4,AKSLU0C30G3JT,26_32pruned_0-fish_nonpruned.png,False,True,False,26,0-fish,32pruned,nonpruned,1.0,0.0,0.0,alg2
3U74KRR68U7BR549CAV19WRF43PNT1,A2ATYNVWRO9AMQ,315_2pruned_6-garbagetruck_nonpruned.png,False,False,True,315,6-garbagetruck,2pruned,nonpruned,0.0,0.0,0.0,none
388CL5C1SR9VYWAT03YXILK2OEULHN,A3A1PY8GLGYRR5,234_nonpruned_5-frenchhorn_32pruned.png,False,False,True,234,5-frenchhorn,nonpruned,32pruned,0.0,0.0,0.0,none
371Q3BEXEPV4TU5DQY15UE22CYJSZY,A3GCVJINCZ758Y,108_nonpruned_1-dog_2pruned.png,False,True,False,108,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
3OPLMF3EVD9N8SW431TAN5HYAQ3NLY,AJ9IY4IHOGB8,353_nonpruned_1-dog_32pruned.png,False,True,False,353,1-dog,nonpruned,32pruned,0.0,0.0,1.0,alg2
3RHLQY6EE1QIO8Y68FGQ5J3TA074D5,A2QU9LEVX521Y1,373_nonpruned_1-dog_2pruned.png,False,False,True,373,1-dog,nonpruned,2pruned,0.0,0.0,0.0,none
38RHULDVA61B5LXCAZNKR82XMYDIW6,AKSLU0C30G3JT,44_2pruned_6-garbagetruck_nonpruned.png,False,False,True,44,6-garbagetruck,2pruned,nonpruned,0.0,0.0,0.0,none
3SBX2M1TLL9CDH2BD1MA5IASTFVQ4V,A1MEEY4M9GP8BX,215_32pruned_4-church_nonpruned.png,False,True,False,215,4-church,32pruned,nonpruned,1.0,0.0,0.0,alg2
