HITId,WorkerId,Input.image_url,Answer.algorithms.alg1,Answer.algorithms.alg2,Answer.algorithms.none,img_id,img_class,alg1,alg2,nonpruned,2pruned,32pruned,annotation_result
3R0WOCG22UVH56SLNL78IN1N9IHUDE,A3O0NNIW4KA2PV,397_32pruned_6-garbagetruck_nonpruned.png,True,False,False,397,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
3XABXM4AK9RDWIPDP4CNMUQXV6E8QH,A3U5D83UGFY23Y,169_2pruned_6-garbagetruck_nonpruned.png,False,True,False,169,6-garbagetruck,2pruned,nonpruned,1.0,0.0,0.0,alg2
3PCPFX4U58CMBXZ0XIITWM7JIARFQ5,A1SHP0U7NGGUGY,432_nonpruned_5-frenchhorn_2pruned.png,False,False,True,432,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3CIS7GGG7D5MXC6LJGISO5J89UIUE7,A1SHP0U7NGGUGY,358_nonpruned_5-frenchhorn_32pruned.png,True,False,False,358,5-frenchhorn,nonpruned,32pruned,1.0,0.0,0.0,alg1
3BA7SXOG2RCD8J4D2J1NRK02RSG8RI,ALCPF5NANBDSZ,153_32pruned_0-fish_nonpruned.png,False,True,False,153,0-fish,32pruned,nonpruned,1.0,0.0,0.0,alg2
37VE3DA4Z23JLNOH9Q934IOXCP3BHN,ALCPF5NANBDSZ,405_nonpruned_8-golfball_32pruned.png,False,True,False,405,8-golfball,nonpruned,32pruned,0.0,0.0,1.0,alg2
33NKDW9FG54ZHIG2SUNKIOI9I0MCXO,A3QO8R7Z93A87K,388_32pruned_3-chainsaw_nonpruned.png,False,True,False,388,3-chainsaw,32pruned,nonpruned,1.0,0.0,0.0,alg2
32L724R86T6LLC0BYD9PZEU1T6XPIF,A1Y1DVHPPIC56B,104_32pruned_3-chainsaw_nonpruned.png,False,True,False,104,3-chainsaw,32pruned,nonpruned,1.0,0.0,0.0,alg2
3VCK0Q0PPD0ABW7IE87RPLPA7XF0NZ,ALCPF5NANBDSZ,212_32pruned_7-gaspump_nonpruned.png,True,False,False,212,7-gaspump,32pruned,nonpruned,0.0,0.0,1.0,alg1
3WRBLBQ2HZU414QWR4UWZ1GD6LT0GR,AT9UG11XAEDZL,401_nonpruned_6-garbagetruck_32pruned.png,False,False,True,401,6-garbagetruck,nonpruned,32pruned,0.0,0.0,0.0,none
3538U0YQ2NGU4WTYZ76XJEE88ID3FQ,A3O0NNIW4KA2PV,11_2pruned_7-gaspump_nonpruned.png,False,False,True,11,7-gaspump,2pruned,nonpruned,0.0,0.0,0.0,none
3AA88CN99XP60LI0P3QKPL2QPFPKYF,A21DHQV0B6WUT6,31_nonpruned_4-church_2pruned.png,True,False,False,31,4-church,nonpruned,2pruned,1.0,0.0,0.0,alg1
32ZCLEW0C76HGNKHGVUPBF916LMPJR,A1HDYTLK36Y0G5,307_nonpruned_0-fish_2pruned.png,True,False,False,307,0-fish,nonpruned,2pruned,1.0,0.0,0.0,alg1
3M47JKRKD5NKM06TAVYPGP96V5268I,A1CKPHJ229URZM,165_nonpruned_8-golfball_2pruned.png,False,False,True,165,8-golfball,nonpruned,2pruned,0.0,0.0,0.0,none
32XN26MTY75KNW4X2VRCCTLL22FL0I,A3DO7XKWE9BAWG,450_2pruned_1-dog_nonpruned.png,True,False,False,450,1-dog,2pruned,nonpruned,0.0,1.0,0.0,alg1
3WKGUBL7T781MKMYLWEEOWBYJEVL4Y,A1VL79925IBF7X,166_2pruned_5-frenchhorn_nonpruned.png,False,True,False,166,5-frenchhorn,2pruned,nonpruned,1.0,0.0,0.0,alg2
32XN26MTY75KNW4X2VRCCTLL22F0LX,A3U5D83UGFY23Y,161_32pruned_6-garbagetruck_nonpruned.png,True,False,False,161,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
3S8A4GJREBPIXC26IO9Z83TE6346VO,A3O0NNIW4KA2PV,412_2pruned_4-church_nonpruned.png,True,False,False,412,4-church,2pruned,nonpruned,0.0,1.0,0.0,alg1
3B9XR6P1XMHFCTJ7XQCOGV4CPH7BJS,A1VL79925IBF7X,90_32pruned_3-chainsaw_nonpruned.png,True,False,False,90,3-chainsaw,32pruned,nonpruned,0.0,0.0,1.0,alg1
3OQQD2WO9QSEENVO0FCIMBR0OA53IH,A1CKPHJ229URZM,458_32pruned_3-chainsaw_nonpruned.png,False,False,True,458,3-chainsaw,32pruned,nonpruned,0.0,0.0,0.0,none
3N3WJQXEM0CRJ67BHIVQVHE0Z0ZL22,A3QO8R7Z93A87K,304_2pruned_4-church_nonpruned.png,False,True,False,304,4-church,2pruned,nonpruned,1.0,0.0,0.0,alg2
3S8APUMBK55Z7RXBE0L31XCKWAQBFP,A3U5D83UGFY23Y,190_2pruned_4-church_nonpruned.png,True,False,False,190,4-church,2pruned,nonpruned,0.0,1.0,0.0,alg1
3XT3KXP257KDB6I6JHAGTE3KY17I62,A2WPHVMLLEV5ZB,385_32pruned_4-church_nonpruned.png,False,True,False,385,4-church,32pruned,nonpruned,1.0,0.0,0.0,alg2
3PMR2DOWPWNNKVJDT9Y777F1XOW45U,AHO4GTW1CDE6O,133_nonpruned_5-frenchhorn_2pruned.png,False,False,True,133,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3DW3BNF1HP451QLUB36XSHP5CYT8VB,A382OPA6G1896W,217_nonpruned_4-church_32pruned.png,True,False,False,217,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3D42WVSDIGHVKZQMOSZN98ALHJ8FY8,A3T61IYYYMI8BY,308_2pruned_6-garbagetruck_nonpruned.png,False,False,True,308,6-garbagetruck,2pruned,nonpruned,0.0,0.0,0.0,none
3FVBZG9CMR0I10L7BACEK1SELL60HQ,A1S7M3UYORM9UI,110_32pruned_2-cassetteplayer_nonpruned.png,True,False,False,110,2-cassetteplayer,32pruned,nonpruned,0.0,0.0,1.0,alg1
3VLL1PIEOYAPV2DKJHKWA9S1FE3ZO5,A2KLWSLNAXJUAZ,497_nonpruned_7-gaspump_2pruned.png,True,False,False,497,7-gaspump,nonpruned,2pruned,1.0,0.0,0.0,alg1
3VP28W7DVV6VPP0RKE16NFJNNDCFZZ,A1PB77EEHDCAXN,497_32pruned_7-gaspump_nonpruned.png,True,False,False,497,7-gaspump,32pruned,nonpruned,0.0,0.0,1.0,alg1
3CKVGCS3QOR7R9ZNM4ODOFZGUWN0SB,A3O0NNIW4KA2PV,347_nonpruned_9-parachute_32pruned.png,False,False,True,347,9-parachute,nonpruned,32pruned,0.0,0.0,0.0,none
3UXQ63NLBI8L7J770BO1WAH4T6CBLU,AJ9IY4IHOGB8,234_nonpruned_5-frenchhorn_32pruned.png,False,False,True,234,5-frenchhorn,nonpruned,32pruned,0.0,0.0,0.0,none
37PGLWGSK1SKAL3VLL4H3X82ZWRKI9,A273PAYHIAJHO7,167_2pruned_2-cassetteplayer_nonpruned.png,False,True,False,167,2-cassetteplayer,2pruned,nonpruned,1.0,0.0,0.0,alg2
3FI30CQHWS53OY40D7IZ7RZ73BNB6M,A21DHQV0B6WUT6,255_nonpruned_5-frenchhorn_32pruned.png,False,False,True,255,5-frenchhorn,nonpruned,32pruned,0.0,0.0,0.0,none
3UUSLRKAVTPF7VGPADEX8VN317JD7U,A1LJC9H6QR2LV1,348_32pruned_4-church_nonpruned.png,False,True,False,348,4-church,32pruned,nonpruned,1.0,0.0,0.0,alg2
329E6HTMT4O5KILC0IXUZR6DGEU3KS,ALCPF5NANBDSZ,429_2pruned_6-garbagetruck_nonpruned.png,False,True,False,429,6-garbagetruck,2pruned,nonpruned,1.0,0.0,0.0,alg2
3H5TOKO3EH5J3ZJRYS8CZDT1TJ746A,AFX9OZR3P3C45,95_2pruned_2-cassetteplayer_nonpruned.png,False,True,False,95,2-cassetteplayer,2pruned,nonpruned,1.0,0.0,0.0,alg2
3IKDQS3DRMM2RNR7T8NJFEVUUNIICU,A1I0LYDWQ5B7Z5,17_2pruned_4-church_nonpruned.png,False,False,True,17,4-church,2pruned,nonpruned,0.0,0.0,0.0,none
371DNNCG5COQOYH5686IRZ1KFDD8TV,A1SHP0U7NGGUGY,179_2pruned_1-dog_nonpruned.png,True,False,False,179,1-dog,2pruned,nonpruned,0.0,1.0,0.0,alg1
3YKP7CX6HA1MSYI5WHNRD5Z3YM7B7L,AHO4GTW1CDE6O,335_nonpruned_4-church_32pruned.png,True,False,False,335,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3HXK2V1N5S1BXETA6RYAIP9S3JDG2R,A3CE9FV17NYQ0O,116_32pruned_8-golfball_nonpruned.png,False,True,False,116,8-golfball,32pruned,nonpruned,1.0,0.0,0.0,alg2
3WRBLBQ2HZU414QWR4UWZ1GD6LTG07,A2H1RXUC8XNNIW,430_32pruned_8-golfball_nonpruned.png,False,True,False,430,8-golfball,32pruned,nonpruned,1.0,0.0,0.0,alg2
3NRZ1LDP84S7G2PLYHXBZ9XRPJZZPM,A2KLWSLNAXJUAZ,216_2pruned_5-frenchhorn_nonpruned.png,True,False,False,216,5-frenchhorn,2pruned,nonpruned,0.0,1.0,0.0,alg1
31JUPBOOSVQ25L90XZ4R58R3L0R8LS,ALCPF5NANBDSZ,362_32pruned_8-golfball_nonpruned.png,False,True,False,362,8-golfball,32pruned,nonpruned,1.0,0.0,0.0,alg2
31MCUE39CS80IWPTARCF1ZEK9XDG32,A3O0NNIW4KA2PV,489_32pruned_2-cassetteplayer_nonpruned.png,False,True,False,489,2-cassetteplayer,32pruned,nonpruned,1.0,0.0,0.0,alg2
3Z56AA6ELCMZ7P8X4W88L7A1FAR6M6,A3O0NNIW4KA2PV,171_32pruned_1-dog_nonpruned.png,False,True,False,171,1-dog,32pruned,nonpruned,1.0,0.0,0.0,alg2
3G4VVJO6Q72CR7QZYGU1CU9ELAMPKQ,A1WF1X8PQQJ2OQ,35_nonpruned_1-dog_2pruned.png,False,False,True,35,1-dog,nonpruned,2pruned,0.0,0.0,0.0,none
3UQ1LLR27IUGO92FUXO51ZXYBORLA9,ALCPF5NANBDSZ,87_2pruned_9-parachute_nonpruned.png,False,False,True,87,9-parachute,2pruned,nonpruned,0.0,0.0,0.0,none
3IHWR4LC8LZ0FK1UCW7EDSZB4WXI8O,A273PAYHIAJHO7,395_nonpruned_0-fish_32pruned.png,True,False,False,395,0-fish,nonpruned,32pruned,1.0,0.0,0.0,alg1
3WGZLY9VDP8J79L8KI63MVJYCRPD8H,A19H7KOMN55AMU,174_2pruned_8-golfball_nonpruned.png,False,False,True,174,8-golfball,2pruned,nonpruned,0.0,0.0,0.0,none
3RHLQY6EE1QIO8Y68FGQ5J3TA5TD4A,A273PAYHIAJHO7,127_nonpruned_4-church_2pruned.png,False,True,False,127,4-church,nonpruned,2pruned,0.0,1.0,0.0,alg2
3CESM1J3FQPVC12B8YEVU5CSDC66WY,A23EZQCJD01EEW,466_32pruned_0-fish_nonpruned.png,True,False,False,466,0-fish,32pruned,nonpruned,0.0,0.0,1.0,alg1
33NOQL7TAWLMAAQ4C0V0DN2109Z8ZB,A3TTGSUBIK1YCL,284_32pruned_6-garbagetruck_nonpruned.png,False,True,False,284,6-garbagetruck,32pruned,nonpruned,1.0,0.0,0.0,alg2
3YO4AH2FQL6VETKAU0Z8TFKFC820QM,A2KLWSLNAXJUAZ,145_nonpruned_4-church_2pruned.png,False,True,False,145,4-church,nonpruned,2pruned,0.0,1.0,0.0,alg2
3AJA9FLWTKK9UZBHKADKNKGXR0AIF5,A3I7ZBU31VKOMC,202_2pruned_6-garbagetruck_nonpruned.png,False,False,True,202,6-garbagetruck,2pruned,nonpruned,0.0,0.0,0.0,none
3LN50BUKQ3XNBD8HJG62RUMTAARPLT,A273PAYHIAJHO7,69_nonpruned_6-garbagetruck_32pruned.png,False,True,False,69,6-garbagetruck,nonpruned,32pruned,0.0,0.0,1.0,alg2
3VMHWJRYI326KU0CJWDLQU3CFDEFX2,A273PAYHIAJHO7,306_nonpruned_5-frenchhorn_32pruned.png,False,False,True,306,5-frenchhorn,nonpruned,32pruned,0.0,0.0,0.0,none
3M7OI89LW6AMY3W6R7EUIB5PLWN6CO,A3O0NNIW4KA2PV,320_nonpruned_6-garbagetruck_32pruned.png,True,False,False,320,6-garbagetruck,nonpruned,32pruned,1.0,0.0,0.0,alg1
3I6NF2WGJOI3WBCXOA08GWC4NT4G5S,A1DKWZQE9XEMKC,245_nonpruned_4-church_2pruned.png,False,False,True,245,4-church,nonpruned,2pruned,0.0,0.0,0.0,none
31J7RYEC0TCKULPFYEVCQY4V7ULL1L,ALCPF5NANBDSZ,167_32pruned_2-cassetteplayer_nonpruned.png,False,True,False,167,2-cassetteplayer,32pruned,nonpruned,1.0,0.0,0.0,alg2
3NCN4N1H2O3BVJASCO4G92LTY1CBNW,A1LJC9H6QR2LV1,26_32pruned_0-fish_nonpruned.png,False,True,False,26,0-fish,32pruned,nonpruned,1.0,0.0,0.0,alg2
3BS6ERDLABTW3V2KR3952HN76WZ6DO,A1SHP0U7NGGUGY,383_2pruned_3-chainsaw_nonpruned.png,True,False,False,383,3-chainsaw,2pruned,nonpruned,0.0,1.0,0.0,alg1
3MD8CKRQ0792S00WTNYEGA9G73ARJL,AT9UG11XAEDZL,323_nonpruned_1-dog_32pruned.png,True,False,False,323,1-dog,nonpruned,32pruned,1.0,0.0,0.0,alg1
3E24UO25R7CN7ST9HCNLDBZ6AA66OL,A2H90QIP05I3LU,478_2pruned_3-chainsaw_nonpruned.png,True,False,False,478,3-chainsaw,2pruned,nonpruned,0.0,1.0,0.0,alg1
30IRMPJWE75X3K6EB8YQHP9TMSARKK,A3CE9FV17NYQ0O,309_nonpruned_9-parachute_2pruned.png,False,False,True,309,9-parachute,nonpruned,2pruned,0.0,0.0,0.0,none
3XT3KXP257KDB6I6JHAGTE3KY176IQ,A3LTZ8MO60ENI3,484_32pruned_2-cassetteplayer_nonpruned.png,False,True,False,484,2-cassetteplayer,32pruned,nonpruned,1.0,0.0,0.0,alg2
3D4BBDG70PIN1K9O85GWB8T5B5L3CF,A714FAI9LIUO6,381_nonpruned_7-gaspump_32pruned.png,True,False,False,381,7-gaspump,nonpruned,32pruned,1.0,0.0,0.0,alg1
3GV1I4SEPHBF17QC4K7TLUVCF51L6J,A273PAYHIAJHO7,47_nonpruned_4-church_32pruned.png,False,True,False,47,4-church,nonpruned,32pruned,0.0,0.0,1.0,alg2
31MBOZ6PBWD4HOZDEBKW7UNMBRCLCB,A2H1RXUC8XNNIW,479_nonpruned_0-fish_2pruned.png,False,True,False,479,0-fish,nonpruned,2pruned,0.0,1.0,0.0,alg2
3MA5N0ATUKX2BGN0A28W4OHAE7PKWG,A1DUXD4JJLNAQX,84_32pruned_3-chainsaw_nonpruned.png,True,False,False,84,3-chainsaw,32pruned,nonpruned,0.0,0.0,1.0,alg1
307FVKVSZZ127ZXWH2D45RTXOUR479,AHO4GTW1CDE6O,423_32pruned_2-cassetteplayer_nonpruned.png,False,True,False,423,2-cassetteplayer,32pruned,nonpruned,1.0,0.0,0.0,alg2
3BS6ERDLABTW3V2KR3952HN76WZD6V,A1DKWZQE9XEMKC,255_nonpruned_5-frenchhorn_2pruned.png,False,False,True,255,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
344M16OZLQ192MMCMF66AARE1YPNE8,A2DYXKOHDDY9EG,291_32pruned_8-golfball_nonpruned.png,False,True,False,291,8-golfball,32pruned,nonpruned,1.0,0.0,0.0,alg2
33J5JKFMLEKRVLJ7DNHRVDIMFKM3QK,A1S7M3UYORM9UI,184_2pruned_2-cassetteplayer_nonpruned.png,True,False,False,184,2-cassetteplayer,2pruned,nonpruned,0.0,1.0,0.0,alg1
3L7SUC0TU2G4TEMI27SRC60A2750MZ,A273PAYHIAJHO7,461_2pruned_0-fish_nonpruned.png,False,False,True,461,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
3L2OEKSTXHWM5KGZGETHZGTZUFV8YK,A1I0LYDWQ5B7Z5,399_32pruned_0-fish_nonpruned.png,False,False,True,399,0-fish,32pruned,nonpruned,0.0,0.0,0.0,none
37SOB9Z0T0JG4O3ULI9VERJS5EZL3D,A273PAYHIAJHO7,175_nonpruned_7-gaspump_2pruned.png,False,False,True,175,7-gaspump,nonpruned,2pruned,0.0,0.0,0.0,none
3511RHPAE308NQOWW8ARWPM8BSFRLN,AIO6HDQNZA4WJ,434_nonpruned_7-gaspump_2pruned.png,False,False,True,434,7-gaspump,nonpruned,2pruned,0.0,0.0,0.0,none
3P4ZBJFX33PRVUVM9RHZOBP56B8FW9,A3DO7XKWE9BAWG,321_nonpruned_2-cassetteplayer_32pruned.png,True,False,False,321,2-cassetteplayer,nonpruned,32pruned,1.0,0.0,0.0,alg1
3EAWOID6N1JNJ1GRGZTIZ2JNT0H0VG,A2H90QIP05I3LU,169_32pruned_6-garbagetruck_nonpruned.png,False,True,False,169,6-garbagetruck,32pruned,nonpruned,1.0,0.0,0.0,alg2
3X7837UUBLK96H2C1ZVG5FIKBGW6J2,A3TKUXUTDX6FBF,358_2pruned_5-frenchhorn_nonpruned.png,True,False,False,358,5-frenchhorn,2pruned,nonpruned,0.0,1.0,0.0,alg1
362E9TQF3PCF8Z7CVUJ255G9SFAIG4,A2FT2UF07QB720,89_nonpruned_3-chainsaw_32pruned.png,False,False,True,89,3-chainsaw,nonpruned,32pruned,0.0,0.0,0.0,none
3T5ZXGO9EMASGEQ0YUC0ZEN1UFLZQD,A1WF1X8PQQJ2OQ,473_nonpruned_4-church_32pruned.png,True,False,False,473,4-church,nonpruned,32pruned,1.0,0.0,0.0,alg1
3KA7IJSNXERBY4M5S3H8DRQOYGDBPS,A2UJ0M3JNH93R2,138_32pruned_1-dog_nonpruned.png,True,False,False,138,1-dog,32pruned,nonpruned,0.0,0.0,1.0,alg1
3UXQ63NLBI8L7J770BO1WAH4T6CLB4,A1SHP0U7NGGUGY,366_nonpruned_7-gaspump_32pruned.png,False,True,False,366,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
3KQC8JMJHKEEISK4UXUXMZQLOXQ3HO,A3O0NNIW4KA2PV,163_nonpruned_2-cassetteplayer_32pruned.png,True,False,False,163,2-cassetteplayer,nonpruned,32pruned,1.0,0.0,0.0,alg1
3APP19WN890ZFFCBTTAD82Q4JOF6GY,A1SHP0U7NGGUGY,468_nonpruned_7-gaspump_32pruned.png,False,True,False,468,7-gaspump,nonpruned,32pruned,0.0,0.0,1.0,alg2
373L46LKQFSG5WN133PHFYN2CBGKJL,A1WF1X8PQQJ2OQ,387_nonpruned_0-fish_2pruned.png,False,False,True,387,0-fish,nonpruned,2pruned,0.0,0.0,0.0,none
3INZSNUD98CJLE4IPACHMRE9WX7D96,A2KLWSLNAXJUAZ,163_nonpruned_2-cassetteplayer_2pruned.png,True,False,False,163,2-cassetteplayer,nonpruned,2pruned,1.0,0.0,0.0,alg1
3BCRDCM0PLG4H18UJKVS6UIXQ5W6K1,A3O0NNIW4KA2PV,246_2pruned_5-frenchhorn_nonpruned.png,False,True,False,246,5-frenchhorn,2pruned,nonpruned,1.0,0.0,0.0,alg2
3QO7EE373W9WYGNKSGWXDWGY3CZBQJ,AWK0PUGE2HYKK,337_nonpruned_6-garbagetruck_2pruned.png,False,False,True,337,6-garbagetruck,nonpruned,2pruned,0.0,0.0,0.0,none
3TTPFEFXD16DFB7MDZSVT225YOS6HX,AT9UG11XAEDZL,476_2pruned_9-parachute_nonpruned.png,False,False,True,476,9-parachute,2pruned,nonpruned,0.0,0.0,0.0,none
375VSR8FW4VSSF50B91044X6Q1NZRE,A1HDYTLK36Y0G5,370_nonpruned_2-cassetteplayer_2pruned.png,True,False,False,370,2-cassetteplayer,nonpruned,2pruned,1.0,0.0,0.0,alg1
35NNO802B3ILIROYIYWXVPP6TRWNIH,A36NRERHG2J726,476_32pruned_9-parachute_nonpruned.png,True,False,False,476,9-parachute,32pruned,nonpruned,0.0,0.0,1.0,alg1
3X55NP42FW26V9ISDA22V8SCAO03PT,A2DYXKOHDDY9EG,466_nonpruned_0-fish_2pruned.png,False,False,True,466,0-fish,nonpruned,2pruned,0.0,0.0,0.0,none
39AYGO6AGN65P7TXGXN8YMZ1K016N6,A1HDYTLK36Y0G5,300_2pruned_2-cassetteplayer_nonpruned.png,False,True,False,300,2-cassetteplayer,2pruned,nonpruned,1.0,0.0,0.0,alg2
3SA4EMRVK3OAEHJVUNKJTAU57CG0PV,A2EF88OYJ2OX19,390_nonpruned_7-gaspump_2pruned.png,True,False,False,390,7-gaspump,nonpruned,2pruned,1.0,0.0,0.0,alg1
34O39PNDLEUWAH2K5VLXIMQ3ZY1BRK,A2H90QIP05I3LU,481_32pruned_2-cassetteplayer_nonpruned.png,True,False,False,481,2-cassetteplayer,32pruned,nonpruned,0.0,0.0,1.0,alg1
3FJ2RVH267SWI462SLS0Q8N5Z6I92T,A1Y1DVHPPIC56B,196_nonpruned_2-cassetteplayer_2pruned.png,False,False,True,196,2-cassetteplayer,nonpruned,2pruned,0.0,0.0,0.0,none
3O4VWC1GF4SA9YFUIXXIYC601PU3JT,A3DTPGXKABAFEJ,183_32pruned_1-dog_nonpruned.png,True,False,False,183,1-dog,32pruned,nonpruned,0.0,0.0,1.0,alg1
3PEG1BH7BMDANDPPFBC0HA4P467BKR,A3DO7XKWE9BAWG,48_nonpruned_1-dog_32pruned.png,True,False,False,48,1-dog,nonpruned,32pruned,1.0,0.0,0.0,alg1
34YWR3PJ3GWFNQLMGEU0NNG89BP0XJ,A2UJ0M3JNH93R2,403_32pruned_2-cassetteplayer_nonpruned.png,False,False,True,403,2-cassetteplayer,32pruned,nonpruned,0.0,0.0,0.0,none
3Z8UJEJOD7ZL3M2LWL659ISX5KI934,AT9UG11XAEDZL,330_2pruned_9-parachute_nonpruned.png,True,False,False,330,9-parachute,2pruned,nonpruned,0.0,1.0,0.0,alg1
3R5LWXWHS8UCYUW7UGJ38F3OGSEXGJ,ABBHVKPQIC5PV,185_32pruned_5-frenchhorn_nonpruned.png,False,False,True,185,5-frenchhorn,32pruned,nonpruned,0.0,0.0,0.0,none
3L4YG5VWAVEVO4HZ1QHJ8NXZNIMDDN,AJ9IY4IHOGB8,382_2pruned_3-chainsaw_nonpruned.png,True,False,False,382,3-chainsaw,2pruned,nonpruned,0.0,1.0,0.0,alg1
388CL5C1SR9VYWAT03YXILK2OJHLHK,A273PAYHIAJHO7,103_nonpruned_2-cassetteplayer_32pruned.png,False,False,True,103,2-cassetteplayer,nonpruned,32pruned,0.0,0.0,0.0,none
3VDVA3ILJL148TBENNYWD6ZNBDZG1A,A273PAYHIAJHO7,327_2pruned_5-frenchhorn_nonpruned.png,False,False,True,327,5-frenchhorn,2pruned,nonpruned,0.0,0.0,0.0,none
3B623HUYKCCP9Y4QH81SHU5YDUZ8S6,A3U5D83UGFY23Y,269_nonpruned_5-frenchhorn_2pruned.png,False,False,True,269,5-frenchhorn,nonpruned,2pruned,0.0,0.0,0.0,none
3A9LA2FRX00QYQRIEM1LTFFPVSRXHI,A1VMWZ4X201V7H,216_32pruned_5-frenchhorn_nonpruned.png,False,True,False,216,5-frenchhorn,32pruned,nonpruned,1.0,0.0,0.0,alg2
3VDI8GSXBNFMJTVZM87BSGMVPJ5G8U,A1LJC9H6QR2LV1,131_2pruned_7-gaspump_nonpruned.png,False,False,True,131,7-gaspump,2pruned,nonpruned,0.0,0.0,0.0,none
3APP19WN890ZFFCBTTAD82Q4JOFG68,A714FAI9LIUO6,244_2pruned_3-chainsaw_nonpruned.png,False,False,True,244,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
3X2LT8FDI44IGFLZ1DBTEJ8JJ7V8WL,AIO6HDQNZA4WJ,2_32pruned_2-cassetteplayer_nonpruned.png,True,False,False,2,2-cassetteplayer,32pruned,nonpruned,0.0,0.0,1.0,alg1
3OB6JN3AAYBST86HWKB6W21XBX5RMP,AT9UG11XAEDZL,269_nonpruned_5-frenchhorn_32pruned.png,False,False,True,269,5-frenchhorn,nonpruned,32pruned,0.0,0.0,0.0,none
3OCZWXS70WTJI3QYZ1XOTOHCJAQL53,A3U5D83UGFY23Y,135_32pruned_9-parachute_nonpruned.png,False,True,False,135,9-parachute,32pruned,nonpruned,1.0,0.0,0.0,alg2
3PUV2Q8SWCQ297JFNUQDDX9ZKXADBG,A2H1RXUC8XNNIW,72_2pruned_5-frenchhorn_nonpruned.png,False,False,True,72,5-frenchhorn,2pruned,nonpruned,0.0,0.0,0.0,none
3HKIF5DF76JMXYE9R0DPSCH69PNG9J,A3O0NNIW4KA2PV,310_nonpruned_1-dog_2pruned.png,False,True,False,310,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
3IWA71V4UQ2A1171I3AHWOQZMEC6XR,A1I0LYDWQ5B7Z5,80_nonpruned_6-garbagetruck_2pruned.png,False,True,False,80,6-garbagetruck,nonpruned,2pruned,0.0,1.0,0.0,alg2
3JMQI2OLG7R4AG8CQKVM4S9T1MONDF,ABHYV4JBUVOYS,77_nonpruned_1-dog_2pruned.png,False,False,True,77,1-dog,nonpruned,2pruned,0.0,0.0,0.0,none
3WJGKMRWWQVLJCBL1UM8OHFH2IADCN,AZBGXVYME48RJ,413_32pruned_8-golfball_nonpruned.png,False,True,False,413,8-golfball,32pruned,nonpruned,1.0,0.0,0.0,alg2
30F94FBDOZ69QWFC9KQSI1RLNJYBTX,A36NRERHG2J726,334_nonpruned_7-gaspump_32pruned.png,False,False,True,334,7-gaspump,nonpruned,32pruned,0.0,0.0,0.0,none
3UEBBGULQNAE3Q6HER2Y6N48LVXUFP,A2QTGI77BS09OT,321_2pruned_2-cassetteplayer_nonpruned.png,False,True,False,321,2-cassetteplayer,2pruned,nonpruned,1.0,0.0,0.0,alg2
36MUZ9VAFEO0GAVZXLS3E5FKNUNDEG,A1SHP0U7NGGUGY,408_32pruned_6-garbagetruck_nonpruned.png,True,False,False,408,6-garbagetruck,32pruned,nonpruned,0.0,0.0,1.0,alg1
31MCUE39CS80IWPTARCF1ZEK9XD3GP,A1NF6PELRKACS9,225_nonpruned_0-fish_32pruned.png,True,False,False,225,0-fish,nonpruned,32pruned,1.0,0.0,0.0,alg1
38F60IALBO3869C2B4T3YKV2WF10T0,A2H1RXUC8XNNIW,313_nonpruned_3-chainsaw_32pruned.png,False,True,False,313,3-chainsaw,nonpruned,32pruned,0.0,0.0,1.0,alg2
35NNO802B3ILIROYIYWXVPP6TRWINC,A273PAYHIAJHO7,33_32pruned_7-gaspump_nonpruned.png,True,False,False,33,7-gaspump,32pruned,nonpruned,0.0,0.0,1.0,alg1
3YGYP13659VYBQRH8LQ69HQXGNFRNP,A21DHQV0B6WUT6,425_nonpruned_3-chainsaw_2pruned.png,False,False,True,425,3-chainsaw,nonpruned,2pruned,0.0,0.0,0.0,none
3HFWPF5ALH5381YK5R6WQDXNX873S9,A3I7ZBU31VKOMC,93_nonpruned_9-parachute_32pruned.png,False,False,True,93,9-parachute,nonpruned,32pruned,0.0,0.0,0.0,none
3AFT28WXMNO30COAJDWAAEPBJ11IOR,A3TU0NGBDKSGLI,62_2pruned_3-chainsaw_nonpruned.png,False,False,True,62,3-chainsaw,2pruned,nonpruned,0.0,0.0,0.0,none
3M055624406180M8HQQCSSCEDZ4NFQ,A1VMWZ4X201V7H,323_nonpruned_1-dog_2pruned.png,False,True,False,323,1-dog,nonpruned,2pruned,0.0,1.0,0.0,alg2
32TMVRKDHVK67D2FR75AJRPSZEX48W,A3O0NNIW4KA2PV,197_2pruned_0-fish_nonpruned.png,False,False,True,197,0-fish,2pruned,nonpruned,0.0,0.0,0.0,none
