HITId,WorkerId,Input.image_url,Answer.classes.0-fish,Answer.classes.1-dog,Answer.classes.2-cassetteplayer,Answer.classes.3-chainsaw,Answer.classes.4-church,Answer.classes.5-frenchhorn,Answer.classes.6-garbagetruck,Answer.classes.7-gaspump,Answer.classes.8-golfball,Answer.classes.9-parachute,Answer.classes.none,img_id,img_class,algorithm,correct,img_answer
3NSCTNUR3792MKZU2A8YKA11PT55A9,A2PK2UX3AECX9U,480_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,480,0-fish,nonpruned,1.0,0-fish
3NSCTNUR3792MKZU2A8YKA11PT55A9,A1GC6CN3F0IHWN,480_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,480,0-fish,nonpruned,1.0,0-fish
3NSCTNUR3792MKZU2A8YKA11PT55A9,ARUXF7MD6PFIJ,480_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,480,0-fish,nonpruned,1.0,0-fish
389A2A305W4RKSARPIYD9AVY8OFC0X,ASBGVBFG59ND7,313_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,313,3-chainsaw,32pruned,0.0,none
389A2A305W4RKSARPIYD9AVY8OFC0X,A3O5DCGZE1T61D,313_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,313,3-chainsaw,32pruned,0.0,none
389A2A305W4RKSARPIYD9AVY8OFC0X,A12A64OCLHRUTV,313_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,313,3-chainsaw,32pruned,0.0,none
389A2A305W4RKSARPIYD9AVY8OFC0X,A3DS9DP2JE8I4Z,313_3-chainsaw_32pruned.png,False,False,False,True,False,False,False,False,False,False,False,313,3-chainsaw,32pruned,1.0,3-chainsaw
389A2A305W4RKSARPIYD9AVY8OFC0X,A1GCCCD7V9JUQY,313_3-chainsaw_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,313,3-chainsaw,32pruned,0.0,none
39O0SQZVKVT985ZUSE9HDK47G3O7RY,A3P2O37EDC1H9V,256_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,256,5-frenchhorn,2pruned,1.0,5-frenchhorn
39O0SQZVKVT985ZUSE9HDK47G3O7RY,AHQ1CS51G68VT,256_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,256,5-frenchhorn,2pruned,1.0,5-frenchhorn
39O0SQZVKVT985ZUSE9HDK47G3O7RY,A3K1P4SPR8XS7R,256_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,256,5-frenchhorn,2pruned,1.0,5-frenchhorn
39O0SQZVKVT985ZUSE9HDK47G3O7RY,A34DYM8J0X5VK,256_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,256,5-frenchhorn,2pruned,1.0,5-frenchhorn
39O0SQZVKVT985ZUSE9HDK47G3O7RY,A22613LATQKY0C,256_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,256,5-frenchhorn,2pruned,1.0,5-frenchhorn
309D674SI77S4FD1NYV2TRRHZSCCBJ,A3O5DCGZE1T61D,133_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,133,5-frenchhorn,nonpruned,1.0,5-frenchhorn
309D674SI77S4FD1NYV2TRRHZSCCBJ,APO5T6QKLN5DA,133_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,133,5-frenchhorn,nonpruned,1.0,5-frenchhorn
309D674SI77S4FD1NYV2TRRHZSCCBJ,A1GC6CN3F0IHWN,133_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,133,5-frenchhorn,nonpruned,1.0,5-frenchhorn
309D674SI77S4FD1NYV2TRRHZSCCBJ,A18V8FRN40LJ4J,133_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,133,5-frenchhorn,nonpruned,1.0,5-frenchhorn
309D674SI77S4FD1NYV2TRRHZSCCBJ,A2PK2UX3AECX9U,133_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,133,5-frenchhorn,nonpruned,1.0,5-frenchhorn
3M055624406180M8HQQCSSCEDUIFNM,AGA1PIIWM8I8D,34_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,34,9-parachute,2pruned,1.0,9-parachute
3M055624406180M8HQQCSSCEDUIFNM,A29CNQYJWMJ7G9,34_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,34,9-parachute,2pruned,0.0,none
3M055624406180M8HQQCSSCEDUIFNM,A1GCCCD7V9JUQY,34_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,34,9-parachute,2pruned,1.0,9-parachute
3M055624406180M8HQQCSSCEDUIFNM,APO5T6QKLN5DA,34_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,34,9-parachute,2pruned,1.0,9-parachute
3M055624406180M8HQQCSSCEDUIFNM,A121A9VXAC6JUQ,34_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,34,9-parachute,2pruned,1.0,9-parachute
3GS542CVK39OH1PPA4UYOFQHJBN59U,A1MEEY4M9GP8BX,15_9-parachute_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,15,9-parachute,nonpruned,0.0,8-golfball
3GS542CVK39OH1PPA4UYOFQHJBN59U,A3P2O37EDC1H9V,15_9-parachute_nonpruned.png,False,False,False,False,False,False,False,False,False,True,False,15,9-parachute,nonpruned,1.0,9-parachute
3GS542CVK39OH1PPA4UYOFQHJBN59U,A8289AEOKHKV4,15_9-parachute_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,15,9-parachute,nonpruned,0.0,none
3GS542CVK39OH1PPA4UYOFQHJBN59U,APO5T6QKLN5DA,15_9-parachute_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,15,9-parachute,nonpruned,0.0,none
3GS542CVK39OH1PPA4UYOFQHJBN59U,AK50LYV94E3LL,15_9-parachute_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,15,9-parachute,nonpruned,0.0,none
3EFNPKWBN0A37SE8WPNCG7R42B203N,A34DYM8J0X5VK,39_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,39,3-chainsaw,nonpruned,1.0,3-chainsaw
3EFNPKWBN0A37SE8WPNCG7R42B203N,AKSJ3C5O3V9RB,39_3-chainsaw_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,39,3-chainsaw,nonpruned,0.0,none
3EFNPKWBN0A37SE8WPNCG7R42B203N,A3GCVJINCZ758Y,39_3-chainsaw_nonpruned.png,False,False,False,False,False,False,True,False,False,False,False,39,3-chainsaw,nonpruned,0.0,6-garbagetruck
3EFNPKWBN0A37SE8WPNCG7R42B203N,AV5TLLCULVF0P,39_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,39,3-chainsaw,nonpruned,1.0,3-chainsaw
3EFNPKWBN0A37SE8WPNCG7R42B203N,A1GC6CN3F0IHWN,39_3-chainsaw_nonpruned.png,False,False,False,True,False,False,False,False,False,False,False,39,3-chainsaw,nonpruned,1.0,3-chainsaw
3DW3BNF1HP451QLUB36XSHP5CT6V81,A3LLT0T6MLLTUX,389_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,389,6-garbagetruck,2pruned,1.0,6-garbagetruck
3DW3BNF1HP451QLUB36XSHP5CT6V81,A3GCVJINCZ758Y,389_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,389,6-garbagetruck,2pruned,1.0,6-garbagetruck
3DW3BNF1HP451QLUB36XSHP5CT6V81,A21S5KBNLY5YZB,389_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,389,6-garbagetruck,2pruned,1.0,6-garbagetruck
3DW3BNF1HP451QLUB36XSHP5CT6V81,A3K1P4SPR8XS7R,389_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,389,6-garbagetruck,2pruned,1.0,6-garbagetruck
3DW3BNF1HP451QLUB36XSHP5CT6V81,A2JMEQ3KQFQCRM,389_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,389,6-garbagetruck,2pruned,1.0,6-garbagetruck
3PKJ68EHEVIP36MTXIMK267AKPQHJI,A1DOJTVB7GXJH7,246_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,246,5-frenchhorn,2pruned,1.0,5-frenchhorn
3PKJ68EHEVIP36MTXIMK267AKPQHJI,A3P2O37EDC1H9V,246_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,246,5-frenchhorn,2pruned,1.0,5-frenchhorn
3PKJ68EHEVIP36MTXIMK267AKPQHJI,A3TYCJO2DG3RMH,246_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,246,5-frenchhorn,2pruned,1.0,5-frenchhorn
3PKJ68EHEVIP36MTXIMK267AKPQHJI,A3VMJIW0DP7007,246_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,246,5-frenchhorn,2pruned,1.0,5-frenchhorn
3PKJ68EHEVIP36MTXIMK267AKPQHJI,A4HAQO3W6WWYO,246_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,246,5-frenchhorn,2pruned,1.0,5-frenchhorn
3BFNCI9LZSCHP3ESHO8LVM1RAP837Q,A30FOPPL2JP6XE,195_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3BFNCI9LZSCHP3ESHO8LVM1RAP837Q,AOBXYA3PWHSY8,195_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3BFNCI9LZSCHP3ESHO8LVM1RAP837Q,A3VMJIW0DP7007,195_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3BFNCI9LZSCHP3ESHO8LVM1RAP837Q,A1GCCCD7V9JUQY,195_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3BFNCI9LZSCHP3ESHO8LVM1RAP837Q,A3DS9DP2JE8I4Z,195_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,195,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
3BKZLF9917LSBOGV28AHL7EZOGVQYH,A3VMJIW0DP7007,153_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,153,0-fish,2pruned,1.0,0-fish
3BKZLF9917LSBOGV28AHL7EZOGVQYH,A29CNQYJWMJ7G9,153_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,153,0-fish,2pruned,1.0,0-fish
3BKZLF9917LSBOGV28AHL7EZOGVQYH,A1BZNPQ0H7ZSER,153_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,153,0-fish,2pruned,1.0,0-fish
3BKZLF9917LSBOGV28AHL7EZOGVQYH,A34DYM8J0X5VK,153_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,153,0-fish,2pruned,1.0,0-fish
3BKZLF9917LSBOGV28AHL7EZOGVQYH,A1MEEY4M9GP8BX,153_0-fish_2pruned.png,True,False,False,False,False,False,False,False,False,False,False,153,0-fish,2pruned,1.0,0-fish
372AGES0JCR3NK5LARDF7JHVIW2XRI,APO5T6QKLN5DA,210_8-golfball_2pruned.png,False,False,False,False,False,False,False,False,True,False,False,210,8-golfball,2pruned,1.0,8-golfball
372AGES0JCR3NK5LARDF7JHVIW2XRI,A3DO7XKWE9BAWG,210_8-golfball_2pruned.png,False,False,False,False,False,False,False,False,True,False,False,210,8-golfball,2pruned,1.0,8-golfball
372AGES0JCR3NK5LARDF7JHVIW2XRI,AKJ22H1NTVIQX,210_8-golfball_2pruned.png,False,False,False,False,False,False,False,False,True,False,False,210,8-golfball,2pruned,1.0,8-golfball
372AGES0JCR3NK5LARDF7JHVIW2XRI,A3TYCJO2DG3RMH,210_8-golfball_2pruned.png,False,False,False,False,False,False,False,False,True,False,False,210,8-golfball,2pruned,1.0,8-golfball
372AGES0JCR3NK5LARDF7JHVIW2XRI,A18V8FRN40LJ4J,210_8-golfball_2pruned.png,False,False,False,False,False,False,False,False,True,False,False,210,8-golfball,2pruned,1.0,8-golfball
3W9XHF7WHSHAJZJ6FX3LH4ABA8LTK3,A3P2O37EDC1H9V,219_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,219,7-gaspump,2pruned,1.0,7-gaspump
3W9XHF7WHSHAJZJ6FX3LH4ABA8LTK3,A3VMJIW0DP7007,219_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,219,7-gaspump,2pruned,1.0,7-gaspump
3W9XHF7WHSHAJZJ6FX3LH4ABA8LTK3,A1T2FRRTPG5IGJ,219_7-gaspump_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,219,7-gaspump,2pruned,0.0,none
3W9XHF7WHSHAJZJ6FX3LH4ABA8LTK3,A1GC6CN3F0IHWN,219_7-gaspump_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,219,7-gaspump,2pruned,0.0,none
3W9XHF7WHSHAJZJ6FX3LH4ABA8LTK3,APO5T6QKLN5DA,219_7-gaspump_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,219,7-gaspump,2pruned,0.0,none
3Z33IC0JD885FV44GVCBSDKGWZOV9Q,AKJ22H1NTVIQX,33_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,33,7-gaspump,2pruned,1.0,7-gaspump
3Z33IC0JD885FV44GVCBSDKGWZOV9Q,A3P2O37EDC1H9V,33_7-gaspump_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,33,7-gaspump,2pruned,0.0,none
3Z33IC0JD885FV44GVCBSDKGWZOV9Q,AKDB2G1IT34PH,33_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,33,7-gaspump,2pruned,1.0,7-gaspump
3Z33IC0JD885FV44GVCBSDKGWZOV9Q,A34DYM8J0X5VK,33_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,33,7-gaspump,2pruned,1.0,7-gaspump
3Z33IC0JD885FV44GVCBSDKGWZOV9Q,A3VMJIW0DP7007,33_7-gaspump_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,33,7-gaspump,2pruned,1.0,7-gaspump
35A1YQPVGM2HS2ISEY0B18PK21AI5Q,A1DOJTVB7GXJH7,344_9-parachute_nonpruned.png,False,False,False,False,False,False,False,False,False,True,False,344,9-parachute,nonpruned,1.0,9-parachute
35A1YQPVGM2HS2ISEY0B18PK21AI5Q,ADQHGQF65JJ08,344_9-parachute_nonpruned.png,False,False,False,False,False,False,False,False,False,True,False,344,9-parachute,nonpruned,1.0,9-parachute
35A1YQPVGM2HS2ISEY0B18PK21AI5Q,AFHS2E60LZC6X,344_9-parachute_nonpruned.png,False,False,False,False,False,False,False,False,False,True,False,344,9-parachute,nonpruned,1.0,9-parachute
35A1YQPVGM2HS2ISEY0B18PK21AI5Q,A3K1P4SPR8XS7R,344_9-parachute_nonpruned.png,False,False,False,False,False,False,False,False,False,True,False,344,9-parachute,nonpruned,1.0,9-parachute
35A1YQPVGM2HS2ISEY0B18PK21AI5Q,A1BZNPQ0H7ZSER,344_9-parachute_nonpruned.png,False,False,False,False,False,False,False,False,False,True,False,344,9-parachute,nonpruned,1.0,9-parachute
37YYO3NWILCBEK571YRX4BXZHDCCCQ,A3GCVJINCZ758Y,172_6-garbagetruck_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,172,6-garbagetruck,2pruned,0.0,none
37YYO3NWILCBEK571YRX4BXZHDCCCQ,AKDB2G1IT34PH,172_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,172,6-garbagetruck,2pruned,1.0,6-garbagetruck
37YYO3NWILCBEK571YRX4BXZHDCCCQ,A3P2O37EDC1H9V,172_6-garbagetruck_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,172,6-garbagetruck,2pruned,0.0,7-gaspump
37YYO3NWILCBEK571YRX4BXZHDCCCQ,A1GC6CN3F0IHWN,172_6-garbagetruck_2pruned.png,False,False,False,False,False,False,True,False,False,False,False,172,6-garbagetruck,2pruned,1.0,6-garbagetruck
37YYO3NWILCBEK571YRX4BXZHDCCCQ,AGA1PIIWM8I8D,172_6-garbagetruck_2pruned.png,False,False,False,False,False,False,False,True,False,False,False,172,6-garbagetruck,2pruned,0.0,7-gaspump
3UQVX1UPG03EMAIPSP97XXMCWX202C,AKJ22H1NTVIQX,479_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,479,0-fish,nonpruned,1.0,0-fish
3UQVX1UPG03EMAIPSP97XXMCWX202C,A1GC6CN3F0IHWN,479_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,479,0-fish,nonpruned,1.0,0-fish
3UQVX1UPG03EMAIPSP97XXMCWX202C,A22613LATQKY0C,479_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,479,0-fish,nonpruned,1.0,0-fish
3UQVX1UPG03EMAIPSP97XXMCWX202C,A3DS9DP2JE8I4Z,479_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,479,0-fish,nonpruned,1.0,0-fish
3UQVX1UPG03EMAIPSP97XXMCWX202C,A21S5KBNLY5YZB,479_0-fish_nonpruned.png,True,False,False,False,False,False,False,False,False,False,False,479,0-fish,nonpruned,1.0,0-fish
3BAKUKE4APYVXJKS3YS8CADUDHOR1L,A1VOW1Y4RVQXLR,338_1-dog_32pruned.png,False,True,False,False,False,False,False,False,False,False,False,338,1-dog,32pruned,1.0,1-dog
3BAKUKE4APYVXJKS3YS8CADUDHOR1L,AKJ22H1NTVIQX,338_1-dog_32pruned.png,False,True,False,False,False,False,False,False,False,False,False,338,1-dog,32pruned,1.0,1-dog
3BAKUKE4APYVXJKS3YS8CADUDHOR1L,A38GSW5JQW6NVB,338_1-dog_32pruned.png,False,True,False,False,False,False,False,False,False,False,False,338,1-dog,32pruned,1.0,1-dog
3BAKUKE4APYVXJKS3YS8CADUDHOR1L,A3O5DCGZE1T61D,338_1-dog_32pruned.png,False,True,False,False,False,False,False,False,False,False,False,338,1-dog,32pruned,1.0,1-dog
3BAKUKE4APYVXJKS3YS8CADUDHOR1L,A8289AEOKHKV4,338_1-dog_32pruned.png,False,True,False,False,False,False,False,False,False,False,False,338,1-dog,32pruned,1.0,1-dog
3087LXLJ7U2YN4U1GKOEHGG1517F0B,APO5T6QKLN5DA,16_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,16,8-golfball,nonpruned,1.0,8-golfball
3087LXLJ7U2YN4U1GKOEHGG1517F0B,A2JMEQ3KQFQCRM,16_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,16,8-golfball,nonpruned,1.0,8-golfball
3087LXLJ7U2YN4U1GKOEHGG1517F0B,A3P2O37EDC1H9V,16_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,16,8-golfball,nonpruned,1.0,8-golfball
3087LXLJ7U2YN4U1GKOEHGG1517F0B,A8289AEOKHKV4,16_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,16,8-golfball,nonpruned,1.0,8-golfball
3087LXLJ7U2YN4U1GKOEHGG1517F0B,A1DOJTVB7GXJH7,16_8-golfball_nonpruned.png,False,False,False,False,False,False,False,False,True,False,False,16,8-golfball,nonpruned,1.0,8-golfball
39KV3A5D2GTL9KZ7739M3U932577SM,A3TYCJO2DG3RMH,268_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,268,5-frenchhorn,nonpruned,1.0,5-frenchhorn
39KV3A5D2GTL9KZ7739M3U932577SM,A3VMJIW0DP7007,268_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,268,5-frenchhorn,nonpruned,1.0,5-frenchhorn
39KV3A5D2GTL9KZ7739M3U932577SM,A1BZNPQ0H7ZSER,268_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,268,5-frenchhorn,nonpruned,1.0,5-frenchhorn
39KV3A5D2GTL9KZ7739M3U932577SM,AV5TLLCULVF0P,268_5-frenchhorn_nonpruned.png,False,False,False,False,False,True,False,False,False,False,False,268,5-frenchhorn,nonpruned,1.0,5-frenchhorn
39KV3A5D2GTL9KZ7739M3U932577SM,A1XCQA727LJVL2,268_5-frenchhorn_nonpruned.png,False,False,False,False,False,False,False,False,False,False,True,268,5-frenchhorn,nonpruned,0.0,none
3DIIW4IV9XHZWJES0TH1WGJ625FI4L,A3O5DCGZE1T61D,260_9-parachute_32pruned.png,False,False,False,False,False,False,False,False,False,True,False,260,9-parachute,32pruned,1.0,9-parachute
3DIIW4IV9XHZWJES0TH1WGJ625FI4L,A121A9VXAC6JUQ,260_9-parachute_32pruned.png,False,False,False,False,False,False,False,False,False,True,False,260,9-parachute,32pruned,1.0,9-parachute
3DIIW4IV9XHZWJES0TH1WGJ625FI4L,AU26PZZBE7NKF,260_9-parachute_32pruned.png,False,False,False,False,False,False,False,False,False,True,False,260,9-parachute,32pruned,1.0,9-parachute
3DIIW4IV9XHZWJES0TH1WGJ625FI4L,A3P2O37EDC1H9V,260_9-parachute_32pruned.png,False,False,False,False,False,False,False,False,False,True,False,260,9-parachute,32pruned,1.0,9-parachute
3DIIW4IV9XHZWJES0TH1WGJ625FI4L,A3DO7XKWE9BAWG,260_9-parachute_32pruned.png,False,False,False,False,False,False,False,False,False,True,False,260,9-parachute,32pruned,1.0,9-parachute
3IKMEYR0M4HGZ0PTWIJPGH1LAV82KK,A38GSW5JQW6NVB,222_1-dog_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,222,1-dog,2pruned,0.0,none
3IKMEYR0M4HGZ0PTWIJPGH1LAV82KK,A3A1PY8GLGYRR5,222_1-dog_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,222,1-dog,2pruned,0.0,none
3IKMEYR0M4HGZ0PTWIJPGH1LAV82KK,A121A9VXAC6JUQ,222_1-dog_2pruned.png,False,True,False,False,False,False,False,False,False,False,False,222,1-dog,2pruned,1.0,1-dog
3IKMEYR0M4HGZ0PTWIJPGH1LAV82KK,AOBXYA3PWHSY8,222_1-dog_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,222,1-dog,2pruned,0.0,none
3IKMEYR0M4HGZ0PTWIJPGH1LAV82KK,AKDB2G1IT34PH,222_1-dog_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,222,1-dog,2pruned,0.0,none
31S7M7DAHOCL351O0XFMW4NQZ8QTL6,A3VMJIW0DP7007,268_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,268,5-frenchhorn,2pruned,1.0,5-frenchhorn
31S7M7DAHOCL351O0XFMW4NQZ8QTL6,A34DYM8J0X5VK,268_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,268,5-frenchhorn,2pruned,1.0,5-frenchhorn
31S7M7DAHOCL351O0XFMW4NQZ8QTL6,A2RD3LG76W24C2,268_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,268,5-frenchhorn,2pruned,1.0,5-frenchhorn
31S7M7DAHOCL351O0XFMW4NQZ8QTL6,APO5T6QKLN5DA,268_5-frenchhorn_2pruned.png,False,False,False,False,False,False,False,False,False,False,True,268,5-frenchhorn,2pruned,0.0,none
31S7M7DAHOCL351O0XFMW4NQZ8QTL6,ADQHGQF65JJ08,268_5-frenchhorn_2pruned.png,False,False,False,False,False,True,False,False,False,False,False,268,5-frenchhorn,2pruned,1.0,5-frenchhorn
3OZ4VAIBF51UL7HD273OH7YJS41JVA,A3GCVJINCZ758Y,368_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,368,9-parachute,2pruned,1.0,9-parachute
3OZ4VAIBF51UL7HD273OH7YJS41JVA,A1DOJTVB7GXJH7,368_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,368,9-parachute,2pruned,1.0,9-parachute
3OZ4VAIBF51UL7HD273OH7YJS41JVA,A38GSW5JQW6NVB,368_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,368,9-parachute,2pruned,1.0,9-parachute
3OZ4VAIBF51UL7HD273OH7YJS41JVA,A1HCC46PYNJYMJ,368_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,368,9-parachute,2pruned,1.0,9-parachute
3OZ4VAIBF51UL7HD273OH7YJS41JVA,A3O6D3HPXD0H8I,368_9-parachute_2pruned.png,False,False,False,False,False,False,False,False,False,True,False,368,9-parachute,2pruned,1.0,9-parachute
3ZURAPD29G9YUTFJC3SEVLZBATDF1E,AOBXYA3PWHSY8,302_2-cassetteplayer_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,302,2-cassetteplayer,32pruned,0.0,none
3ZURAPD29G9YUTFJC3SEVLZBATDF1E,A1Y1DVHPPIC56B,302_2-cassetteplayer_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,302,2-cassetteplayer,32pruned,0.0,none
3ZURAPD29G9YUTFJC3SEVLZBATDF1E,A3K1P4SPR8XS7R,302_2-cassetteplayer_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,302,2-cassetteplayer,32pruned,0.0,none
3ZURAPD29G9YUTFJC3SEVLZBATDF1E,A3P2O37EDC1H9V,302_2-cassetteplayer_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,302,2-cassetteplayer,32pruned,0.0,none
3ZURAPD29G9YUTFJC3SEVLZBATDF1E,A1MEEY4M9GP8BX,302_2-cassetteplayer_32pruned.png,False,False,False,False,False,False,False,False,False,False,True,302,2-cassetteplayer,32pruned,0.0,none
3WJGKMRWWQVLJCBL1UM8OHFH2DOCDQ,AGA1PIIWM8I8D,168_2-cassetteplayer_nonpruned.png,False,False,True,False,False,False,False,False,False,False,False,168,2-cassetteplayer,nonpruned,1.0,2-cassetteplayer
